"","worker_id","accuracy","screener","complete_task","payment_accuracy_threshold","worker_id_found_on_MTurk","task_name","task_date","treatment_payrate","pay_or_not","repeater"
"1370","A1WNVR6YKJ8HAZ",0.92,1,1,0.25,1,"order2","2017-11-19",0.1,1,0
"1371","A3POZQMWE67EDT",0.68,1,1,0.25,1,"order2","2017-11-19",0.1,1,0
"1372","A2R3YFUNAT892R",0.78,1,1,0.25,1,"order2","2017-11-19",0.1,1,0
"1373","A3F7TX7LITQ4UP",0.86,1,1,0.25,1,"order2","2017-11-19",0.1,1,0
"1374","A2W5T3XE4VQPZC",0.76,1,1,0.25,1,"order2","2017-11-19",0.1,1,0
"1375","A26MBE764G9TWD",0.58,1,1,0.25,1,"order2","2017-11-19",0.1,1,0
"1376","A1ECA1RGVCWBTC",0.8,1,1,0.25,1,"order2","2017-11-19",0.1,1,0
"1377","A241O4NWFBWXLZ",0.1,0,1,0.25,1,"order2","2017-11-19",0.1,0,0
"1378","AY4DBGJLQWQ9F",0.92,1,1,0.25,1,"order2","2017-11-19",0.1,1,0
"1379","A36IQK3GFWOGIA 	Total Earnings  (What's this?)	",0.7,1,1,0.25,0,"order2","2017-11-19",0.1,0,0
"1380","A20MOTHAE8JNVU",0.78,1,1,0.25,1,"order2","2017-11-19",0.1,1,0
"1381","APAXNYRVCCWQH",0.94,1,1,0.25,1,"order2","2017-11-19",0.1,1,0
"1382","A1KCHFLR7SY3WV",0.16,1,1,0.25,1,"order2","2017-11-19",0.1,0,0
"1383","A4ZAW5QOSBUDJ",1,1,1,0.25,1,"order2","2017-11-19",0.1,1,0
"1384","A1JWMNDLZAJP1S",0.24,1,1,0.25,1,"order2","2017-11-19",0.1,0,0
"1385","A3LV5FJGIHFQ94",0.86,1,1,0.25,1,"order2","2017-11-19",0.1,1,0
"1386","A2PE0K4GWS0A6",0.2,0,1,0.25,1,"order2","2017-11-19",0.1,0,0
"1387","A2AUMGW4F3G1OF",0.86,1,1,0.25,1,"order2","2017-11-19",0.1,1,0
"1388","A3E9N7HDRLT8KV",0.62,1,1,0.25,1,"order2","2017-11-19",0.1,1,0
"1389","A9JTSBPCPAHIY",0.66,1,1,0.25,1,"order2","2017-11-19",0.1,1,0
"1390","A17C4B8HO2ZGMQ",0.9,1,1,0.25,1,"order2","2017-11-19",0.1,1,0
"1391","A2Z7W25ZQ8PENR",0.66,1,1,0.25,1,"order2","2017-11-19",0.1,1,0
"1392","AYFD78FXIRIZS",0.94,1,1,0.25,1,"order2","2017-11-19",0.1,1,0
"1393","A373H49YOTB1AY",0.54,1,1,0.25,1,"order2","2017-11-19",0.1,1,0
"1394","A11KP7FK5KS9H1",0.82,1,1,0.25,1,"order2","2017-11-19",0.1,1,0
"1395","A3EHO048MXR72M",0.92,1,1,0.25,1,"order2","2017-11-19",0.1,1,0
"1396","A1A4HTDA430JDL",0.98,1,1,0.25,1,"order2","2017-11-19",0.1,1,0
"1397","A321HI9J8MLQN4",0.6,1,1,0.25,1,"order2","2017-11-19",0.1,1,0
"1398","A2FVBM2LXBFCKP",0.74,1,1,0.25,1,"order2","2017-11-19",0.1,1,0
"1399","A1Z04QM6PAIK13",0.96,1,1,0.25,1,"order2","2017-11-19",0.1,1,0
"1400","A1BCT68RKK5U54",0.72,1,1,0.25,1,"order2","2017-11-19",0.1,1,0
"1401","A2TV4MWIOBMNMS",0.84,1,1,0.25,1,"order2","2017-11-19",0.1,1,0
"1402","A1GTK51EOSCJOV",0.9,1,1,0.25,1,"order2","2017-11-19",0.1,1,0
"1403","ARUM8OIONKQPQ",0.82,1,1,0.25,1,"order2","2017-11-19",0.1,1,0
"1404","A33ZQM2MJA3FD6",0.7,1,1,0.25,1,"order2","2017-11-19",0.1,1,0
"1405","A23442UHTO5VOI",0.5,1,1,0.25,1,"order2","2017-11-19",0.1,1,0
"1406","A3HS9F0OMJB4AV",0.78,1,1,0.25,1,"order2","2017-11-19",0.1,1,0
"1407","ASZ56AVQ9MQUK",0.18,0,1,0.25,1,"order2","2017-11-19",0.1,0,0
"1408"," A304PUXIRA930J",0.44,0,1,0.25,0,"order2","2017-11-19",0.1,0,0
"1409","A2PQF170YKLB5D",0.76,1,1,0.25,1,"order2","2017-11-19",0.1,1,0
"1410","A3JMXQ9L6I3V3G",0.48,1,1,0.25,1,"order2","2017-11-19",0.1,1,0
"1411","A1G06ZVFHCPVOE",0.86,1,1,0.25,1,"order2","2017-11-19",0.1,1,0
"1412","A11RF5IYJQL5B",0.04,0,1,0.25,1,"order2","2017-11-19",0.1,0,0
"1413","A2PWE9TKEM99BA",0.68,1,1,0.25,1,"order2","2017-11-19",0.1,1,0
"1414","ADRINUO0QTC33",0.32,1,1,0.25,1,"order2","2017-11-19",0.1,1,0
"1415","A8H6S1DAWAA1V",0.84,1,1,0.25,1,"order2","2017-11-19",0.1,1,0
"1416","AEXHG1UQMU5VF",NA,NA,0,0.25,0,"order2","2017-11-19",0.1,0,0
"1417","AM1POYPBBD82N",NA,NA,0,0.25,0,"order2","2017-11-19",0.1,0,0
"1418","A3POUCLFNZ54RY",NA,NA,0,0.25,0,"order2","2017-11-19",0.1,0,0
"1419","A2PDDOU75JXTN7",NA,NA,0,0.25,0,"order2","2017-11-19",0.1,0,0
"1420","A2S1UCQG3177DC",NA,NA,0,0.25,0,"order2","2017-11-19",0.1,0,0
"1421","A30KWZ4SIE8Y9M",NA,NA,0,0.25,0,"order2","2017-11-19",0.1,0,0
"1422","AT6LDQNLKTUSE",NA,NA,0,0.25,0,"order2","2017-11-19",0.1,0,0
"1423"," A2HWC65YAL6MHK",NA,NA,0,0.25,0,"order2","2017-11-19",0.1,0,0
"1424","A2FWMAJ0Z92JAY",NA,NA,0,0.25,0,"order2","2017-11-19",0.1,0,0
"1425","A36PYRHDHL11XT",NA,NA,0,0.25,0,"order2","2017-11-19",0.1,0,0
"1426","A3EUFDOUX1GCL",NA,NA,0,0.25,0,"order2","2017-11-19",0.1,0,0
"1427","A25HPJJ60WOVPZ",NA,NA,0,0.25,0,"order2","2017-11-19",0.1,0,0
"1428","AG4G1BXN8UHDE",NA,NA,0,0.25,0,"order2","2017-11-19",0.1,0,0
"1429","A3PVSUITZI26KJ",NA,NA,0,0.25,0,"order2","2017-11-19",0.1,0,0
"1430","A15OETS1N26BI8",NA,NA,0,0.25,0,"order2","2017-11-19",0.1,0,0
"1431","A1RN36MLKKKOJJ",NA,NA,0,0.25,0,"order2","2017-11-19",0.1,0,0
"1432","A2N962G55T9MOB",NA,NA,0,0.25,0,"order2","2017-11-19",0.1,0,0
"1433","A1PY05TVYSN7LI",NA,NA,0,0.25,1,"order2","2017-11-19",0.1,0,0
"1434","A11DV053R2UV8J",NA,NA,0,0.25,0,"order2","2017-11-19",0.1,0,0
"1435","A1A40ZXI92MYNI",NA,NA,0,0.25,0,"order2","2017-11-19",0.1,0,0
"1436","AAAO8D2Z7CHEG",NA,NA,0,0.25,0,"order2","2017-11-19",0.1,0,0
"1437","A1ZUG1RU6O9FYF",NA,NA,0,0.25,0,"order2","2017-11-19",0.1,0,0
"1438","A3O2ECDAGBSNZT",NA,NA,0,0.25,0,"order2","2017-11-19",0.1,0,0
"1439","ATCP0SLRG77W9",NA,NA,0,0.25,0,"order2","2017-11-19",0.1,0,0
"1440","A3MGT5W3JD5V89",NA,NA,0,0.25,0,"order2","2017-11-19",0.1,0,0
"1441","A33KTU8KJ5CP2T",NA,NA,0,0.25,0,"order2","2017-11-19",0.1,0,0
"1442","A1JMBYO2C1SV9C",NA,NA,0,0.25,0,"order2","2017-11-19",0.1,0,0
"1443"," A2PTXQ060AH5S5",NA,NA,0,0.25,0,"order2","2017-11-19",0.1,0,0
