"","worker_id","accuracy","screener","complete_task","payment_accuracy_threshold","worker_id_found_on_MTurk","task_name","task_date","treatment_payrate","pay_or_not","repeater","group","accuracy_S1","accuracy_S2","accuracy_S3","total_bonus"
"1056","ATTNJ2IHS8MH8",0.88,1,1,0.25,1,"order2","11/18/2017",0.25,1,0,NA,NA,NA,NA,NA
"1057","AAOTNIRUG84XC",0.96,1,1,0.25,1,"order2","11/18/2017",0.25,1,0,NA,NA,NA,NA,NA
"1058","A3JD4I76G7RKK4",0.78,1,1,0.25,1,"order2","11/18/2017",0.25,1,0,NA,NA,NA,NA,NA
"1059","A1P47Q6LZPLQ6P",0.88,1,1,0.25,1,"order2","11/18/2017",0.25,1,0,NA,NA,NA,NA,NA
"1060","A29A2MQMPJW109",0.58,1,1,0.25,0,"order2","11/18/2017",0.25,0,0,NA,NA,NA,NA,NA
"1061","A20MUNY2OLDCLC",0.88,1,1,0.25,1,"order2","11/18/2017",0.25,1,0,NA,NA,NA,NA,NA
"1062","A3MLB700V9U51W",0.9,1,1,0.25,1,"order2","11/18/2017",0.25,1,0,NA,NA,NA,NA,NA
"1063","A1CHC86JED9696",0.62,1,1,0.25,1,"order2","11/18/2017",0.25,1,0,NA,NA,NA,NA,NA
"1064","A3AGU4FBSDDVYS",0.82,1,1,0.25,1,"order2","11/18/2017",0.25,1,0,NA,NA,NA,NA,NA
"1065","A3U78PTC93FW9G",1,1,1,0.25,1,"order2","11/18/2017",0.25,1,0,NA,NA,NA,NA,NA
"1066","A31GW1DTYUZ9HD",0.86,1,1,0.25,1,"order2","11/18/2017",0.25,1,0,NA,NA,NA,NA,NA
"1067","A3891AS26VQIAS",0.78,1,1,0.25,1,"order2","11/18/2017",0.25,1,0,NA,NA,NA,NA,NA
"1068","AGOQKLRBTNRO9",0.76,1,1,0.25,1,"order2","11/18/2017",0.25,1,0,NA,NA,NA,NA,NA
"1069","A1Y58K9ID2467W",0.58,1,1,0.25,1,"order2","11/18/2017",0.25,1,0,NA,NA,NA,NA,NA
"1070","A2ZTXC0WB8DPJP",0.86,1,1,0.25,1,"order2","11/18/2017",0.25,1,0,NA,NA,NA,NA,NA
"1071","A1UCM4T7TZDUAO",0.94,1,1,0.25,1,"order2","11/18/2017",0.25,1,0,NA,NA,NA,NA,NA
"1072","AM9LH93SYN7X8",0.92,1,1,0.25,1,"order2","11/18/2017",0.25,1,0,NA,NA,NA,NA,NA
"1073","A1S6Y0P5M0HNWG",0.86,1,1,0.25,1,"order2","11/18/2017",0.25,1,0,NA,NA,NA,NA,NA
"1074","A3J9HS8I5DUO9V",0.8,1,1,0.25,1,"order2","11/18/2017",0.25,1,0,NA,NA,NA,NA,NA
"1075","A5TORARVM85VC",0.12,0,1,0.25,1,"order2","11/18/2017",0.25,0,0,NA,NA,NA,NA,NA
"1076","A2H6RIWM50KWA4",0.92,1,1,0.25,1,"order2","11/18/2017",0.25,1,0,NA,NA,NA,NA,NA
"1077","A23GFQ4YFGPV9S",0.48,1,1,0.25,1,"order2","11/18/2017",0.25,1,0,NA,NA,NA,NA,NA
"1078","AD3ZSVTCXP0Y5",0.62,1,1,0.25,1,"order2","11/18/2017",0.25,1,0,NA,NA,NA,NA,NA
"1079","AAKP4OLVO5H67",0.88,1,1,0.25,1,"order2","11/18/2017",0.25,1,0,NA,NA,NA,NA,NA
"1080","ARPBS72HUCKD4",0.84,1,1,0.25,1,"order2","11/18/2017",0.25,1,0,NA,NA,NA,NA,NA
"1081","A1O1FEM012YZLV",0.8,1,1,0.25,0,"order2","11/18/2017",0.25,0,0,NA,NA,NA,NA,NA
"1082","A1XCR8UPNMH8L",0.96,1,1,0.25,1,"order2","11/18/2017",0.25,1,0,NA,NA,NA,NA,NA
"1083","APJ3Z84350UWX",0.7,1,1,0.25,1,"order2","11/18/2017",0.25,1,0,NA,NA,NA,NA,NA
"1084","A3RJOM9IU6QKTD",0.96,1,1,0.25,1,"order2","11/18/2017",0.25,1,0,NA,NA,NA,NA,NA
"1085","A3UN1F1EOHKKE6",0.82,1,1,0.25,1,"order2","11/18/2017",0.25,1,0,NA,NA,NA,NA,NA
"1086","A3TMQ9HAX6LIEM",0.96,1,1,0.25,1,"order2","11/18/2017",0.25,1,0,NA,NA,NA,NA,NA
"1087","ABP1TJVOX62L1",0.74,1,1,0.25,1,"order2","11/18/2017",0.25,1,0,NA,NA,NA,NA,NA
"1088","A34GD7YNGA18YF",0.94,1,1,0.25,1,"order2","11/18/2017",0.25,1,0,NA,NA,NA,NA,NA
"1089","A1TBWEENZ908SZ",0.18,0,1,0.25,1,"order2","11/18/2017",0.25,0,0,NA,NA,NA,NA,NA
"1090","	https://berkeley.qualtrics.com/jfe/form/SV_eaeBqqXnUZ5jjQF",0.78,1,1,0.25,0,"order2","11/18/2017",0.25,0,0,NA,NA,NA,NA,NA
"1091","A2SHW0VA0MJ8N0",0.92,1,1,0.25,1,"order2","11/18/2017",0.25,1,0,NA,NA,NA,NA,NA
"1092","A19TBOYPVP8ANP",0.92,1,1,0.25,1,"order2","11/18/2017",0.25,1,0,NA,NA,NA,NA,NA
"1093","A2RU1VD4BUMHFU",0.98,1,1,0.25,1,"order2","11/18/2017",0.25,1,0,NA,NA,NA,NA,NA
"1094","A17SMQUYV06H84",0.96,1,1,0.25,1,"order2","11/18/2017",0.25,1,0,NA,NA,NA,NA,NA
"1095","A22RQ0UTH584BZ",0.72,1,1,0.25,1,"order2","11/18/2017",0.25,1,0,NA,NA,NA,NA,NA
"1096","A3RUUCI6HGJKNW",0.4,1,1,0.25,1,"order2","11/18/2017",0.25,1,0,NA,NA,NA,NA,NA
"1097","A3IVXZJS7DQIQQ",0.8,1,1,0.25,1,"order2","11/18/2017",0.25,1,0,NA,NA,NA,NA,NA
"1098","A2VDGWD0BBMSP2",0.86,1,1,0.25,1,"order2","11/18/2017",0.25,1,0,NA,NA,NA,NA,NA
"1099","A2YO0CG93Y1N69",0.88,1,1,0.25,1,"order2","11/18/2017",0.25,1,0,NA,NA,NA,NA,NA
"1100","A2798F0ZHDDZ78",0.94,1,1,0.25,1,"order2","11/18/2017",0.25,1,0,NA,NA,NA,NA,NA
"1101","A2HNP1YL1IBFMU",0.64,1,1,0.25,1,"order2","11/18/2017",0.25,1,0,NA,NA,NA,NA,NA
"1102","A1CDLCR59RBSGI",0.84,1,1,0.25,1,"order2","11/18/2017",0.25,1,0,NA,NA,NA,NA,NA
"1103","A2LEIRF6P7JRJU",0.9,1,1,0.25,1,"order2","11/18/2017",0.25,1,0,NA,NA,NA,NA,NA
"1104","AOYQ6FLVQO6JJ",0.66,1,1,0.25,1,"order2","11/18/2017",0.25,1,0,NA,NA,NA,NA,NA
"1105","A6X3RS58OT9WP",0.6,1,1,0.25,0,"order2","11/18/2017",0.25,0,0,NA,NA,NA,NA,NA
"1106","A2L55L6Z0CQOED",0.92,1,1,0.25,1,"order2","11/18/2017",0.25,1,0,NA,NA,NA,NA,NA
"1107","A24TS58E7JMDAZ",NA,NA,0,0.25,0,"order2","11/18/2017",0.25,0,0,NA,NA,NA,NA,NA
"1108","A18SI5095GGGWT",NA,NA,0,0.25,0,"order2","11/18/2017",0.25,0,0,NA,NA,NA,NA,NA
"1109","A1B90DCBBNQKRU",NA,NA,0,0.25,0,"order2","11/18/2017",0.25,0,0,NA,NA,NA,NA,NA
"1110","A3J0X7ZQAXLFPI",NA,NA,0,0.25,0,"order2","11/18/2017",0.25,0,0,NA,NA,NA,NA,NA
"1111","A2TC1ZFCTOCDA5",NA,NA,0,0.25,0,"order2","11/18/2017",0.25,0,0,NA,NA,NA,NA,NA
"1112","A2AVEDMU2IZ47L",NA,NA,0,0.25,0,"order2","11/18/2017",0.25,0,0,NA,NA,NA,NA,NA
"1113","A92NZLV8TV4HJ",NA,NA,0,0.25,0,"order2","11/18/2017",0.25,0,0,NA,NA,NA,NA,NA
"1114","A1QBF6HGY4SF6U",NA,NA,0,0.25,0,"order2","11/18/2017",0.25,0,0,NA,NA,NA,NA,NA
"1115","AJJMO4RRT2CG0",NA,NA,0,0.25,0,"order2","11/18/2017",0.25,0,0,NA,NA,NA,NA,NA
"1116","A13QHXMU0OMNAY",NA,NA,0,0.25,0,"order2","11/18/2017",0.25,0,0,NA,NA,NA,NA,NA
"1117","A2RUHO7I7Y4XFA",NA,NA,0,0.25,0,"order2","11/18/2017",0.25,0,0,NA,NA,NA,NA,NA
"1118","A2CO3PHGWP142Q",NA,NA,0,0.25,0,"order2","11/18/2017",0.25,0,0,NA,NA,NA,NA,NA
"1119","AXDC2BMUVCYOY",NA,NA,0,0.25,0,"order2","11/18/2017",0.25,0,0,NA,NA,NA,NA,NA
"1120","A3DLO2PNUBIKID",NA,NA,0,0.25,0,"order2","11/18/2017",0.25,0,0,NA,NA,NA,NA,NA
"1121","AG7C4X3WKKBV",NA,NA,0,0.25,0,"order2","11/18/2017",0.25,0,0,NA,NA,NA,NA,NA
"1122","AKUBT35V168H3",NA,NA,0,0.25,0,"order2","11/18/2017",0.25,0,0,NA,NA,NA,NA,NA
"1123","AL75N9DPZ0E6C",NA,NA,0,0.25,0,"order2","11/18/2017",0.25,0,0,NA,NA,NA,NA,NA
"1124","AJDYGLR18ZPCX",NA,NA,0,0.25,0,"order2","11/18/2017",0.25,0,0,NA,NA,NA,NA,NA
"1125","A1VE6VNQJO0U88",NA,NA,0,0.25,0,"order2","11/18/2017",0.25,0,0,NA,NA,NA,NA,NA
"1126","A2AAG78CGKX2U5",NA,NA,0,0.25,0,"order2","11/18/2017",0.25,0,0,NA,NA,NA,NA,NA
"1127","A8NUCTL00M11Q",NA,NA,0,0.25,0,"order2","11/18/2017",0.25,0,0,NA,NA,NA,NA,NA
"1128","A14J86Y1L3RCQ0",NA,NA,0,0.25,0,"order2","11/18/2017",0.25,0,0,NA,NA,NA,NA,NA
"1129","A1EZ9Y484SF5MB",NA,NA,0,0.25,0,"order2","11/18/2017",0.25,0,0,NA,NA,NA,NA,NA
"1130","A1X0NFGO1EYFV5",NA,NA,0,0.25,0,"order2","11/18/2017",0.25,0,0,NA,NA,NA,NA,NA
"1131","A18J7H2QA7UQIR",NA,NA,0,0.25,0,"order2","11/18/2017",0.25,0,0,NA,NA,NA,NA,NA
"1132","A1YR5CYNIP7BFU",NA,NA,0,0.25,0,"order2","11/18/2017",0.25,0,0,NA,NA,NA,NA,NA
"1133","A2S4VEX48QMX6S",NA,NA,0,0.25,0,"order2","11/18/2017",0.25,0,0,NA,NA,NA,NA,NA
"1134","ASJSRTPWPGMVW",NA,NA,0,0.25,0,"order2","11/18/2017",0.25,0,0,NA,NA,NA,NA,NA
"1135","A2YM2T8SA3L5W5",NA,NA,0,0.25,0,"order2","11/18/2017",0.25,0,0,NA,NA,NA,NA,NA
"1136","A6X3RS58OT9WP",NA,NA,0,0.25,0,"order2","11/18/2017",0.25,0,0,NA,NA,NA,NA,NA
"1137","A1RV0U8G7CIPJQ",NA,NA,0,0.25,0,"order2","11/18/2017",0.25,0,0,NA,NA,NA,NA,NA
"1138","A4TQSZDPARE7I",NA,NA,0,0.25,0,"order2","11/18/2017",0.25,0,0,NA,NA,NA,NA,NA
"1139","AMGGLXGMFWEN2",NA,NA,0,0.25,0,"order2","11/18/2017",0.25,0,0,NA,NA,NA,NA,NA
"1140","A2LCDR1WGQZVJV",NA,NA,0,0.25,0,"order2","11/18/2017",0.25,0,0,NA,NA,NA,NA,NA
"1141","AKTHHEAXN22MJ",NA,NA,0,0.25,0,"order2","11/18/2017",0.25,0,0,NA,NA,NA,NA,NA
"1142","A2E5PZUD6W4OA1",NA,NA,0,0.25,0,"order2","11/18/2017",0.25,0,0,NA,NA,NA,NA,NA
"1143","A3ESZWJBD8M1Z",NA,NA,0,0.25,0,"order2","11/18/2017",0.25,0,0,NA,NA,NA,NA,NA
"1144","A1OZ3PPHAEWA8S",NA,NA,0,0.25,0,"order2","11/18/2017",0.25,0,0,NA,NA,NA,NA,NA
"1145","A1YBX7P5PY8LL",NA,NA,0,0.25,0,"order2","11/18/2017",0.25,0,0,NA,NA,NA,NA,NA
"1146","A3H2PNW9R0TGH1",NA,NA,0,0.25,0,"order2","11/18/2017",0.25,0,0,NA,NA,NA,NA,NA
"1147","A1IU5OP7BBZHZ7",NA,NA,0,0.25,0,"order2","11/18/2017",0.25,0,0,NA,NA,NA,NA,NA
"1148","A2CWBA5KCB6BUB",NA,NA,0,0.25,0,"order2","11/18/2017",0.25,0,0,NA,NA,NA,NA,NA
"1149","A17H0BE1NG5FZN",NA,NA,0,0.25,0,"order2","11/18/2017",0.25,0,0,NA,NA,NA,NA,NA
"1150","A2RMBIYN1B8H3C",NA,NA,0,0.25,0,"order2","11/18/2017",0.25,0,0,NA,NA,NA,NA,NA
"1151","A16SSXGJ1V60YQ",NA,NA,0,0.25,0,"order2","11/18/2017",0.25,0,0,NA,NA,NA,NA,NA
"1152","A6X3RS58OT9WP",NA,NA,0,0.25,0,"order2","11/18/2017",0.25,0,0,NA,NA,NA,NA,NA
"1153","A2CO3PHGWP142Q",NA,NA,0,0.25,0,"order2","11/18/2017",0.25,0,0,NA,NA,NA,NA,NA
"1154","AT7VI20VRIHDZ",NA,NA,0,0.25,0,"order2","11/18/2017",0.25,0,0,NA,NA,NA,NA,NA
"1155","A7PM1BXVQLZKX",NA,NA,0,0.25,0,"order2","11/18/2017",0.25,0,0,NA,NA,NA,NA,NA
"1156","AKJG17F4C38FF",NA,NA,0,0.25,0,"order2","11/18/2017",0.25,0,0,NA,NA,NA,NA,NA
"1157","A8TIL9U6YHG5",NA,NA,0,0.25,0,"order2","11/18/2017",0.25,0,0,NA,NA,NA,NA,NA
"1158","A1DVCUCOTAC0JQ",NA,NA,0,0.25,0,"order2","11/18/2017",0.25,0,0,NA,NA,NA,NA,NA
"1159","A6M7YIG6KKHPA",0.68,1,1,0.75,1,"order2","11/19/2017",0.55,0,0,NA,NA,NA,NA,NA
"1160","A3Q13VTPRIVFZS",0.9,1,1,0.75,1,"order2","11/19/2017",0.55,1,0,NA,NA,NA,NA,NA
"1161","A1JKSAQ8UNCE7B",0.98,1,1,0.75,1,"order2","11/19/2017",0.55,1,0,NA,NA,NA,NA,NA
"1162","A2ZX5F7IHUM85O",0.94,1,1,0.75,1,"order2","11/19/2017",0.55,1,0,NA,NA,NA,NA,NA
"1163","A2JIPCVMELZHW3",0.7,1,1,0.75,1,"order2","11/19/2017",0.55,0,0,NA,NA,NA,NA,NA
"1164","A3NMU6AVMQ0QDB",0.82,1,1,0.75,1,"order2","11/19/2017",0.55,1,0,NA,NA,NA,NA,NA
"1165","A34X7ZCR1JY139",0.74,1,1,0.75,1,"order2","11/19/2017",0.55,0,0,NA,NA,NA,NA,NA
"1166","A1VGH2LQ464A78",0.94,1,1,0.75,1,"order2","11/19/2017",0.55,1,0,NA,NA,NA,NA,NA
"1167","A3VRDQJNM1IC0E",0.76,1,1,0.75,1,"order2","11/19/2017",0.55,1,0,NA,NA,NA,NA,NA
"1168","AD0NVUGLDYDYN",0.84,1,1,0.75,1,"order2","11/19/2017",0.55,1,0,NA,NA,NA,NA,NA
"1169","AIT0MFYONE0KD",0.5,1,1,0.75,1,"order2","11/19/2017",0.55,0,0,NA,NA,NA,NA,NA
"1170","A3AFOESOUB7CXU",0.52,0,1,0.75,1,"order2","11/19/2017",0.55,0,0,NA,NA,NA,NA,NA
"1171","A2S78F2LI4TT1O",0.56,1,1,0.75,1,"order2","11/19/2017",0.55,0,0,NA,NA,NA,NA,NA
"1172","A1P0MXIDPXPW07",1,1,1,0.75,1,"order2","11/19/2017",0.55,1,0,NA,NA,NA,NA,NA
"1173","A1QZXUONOI6YH1",0.78,1,1,0.75,1,"order2","11/19/2017",0.55,1,0,NA,NA,NA,NA,NA
"1174","A1SN7EOZUW5VP3",0.9,1,1,0.75,1,"order2","11/19/2017",0.55,1,0,NA,NA,NA,NA,NA
"1175","A3PZFH5OCGESG3",0.14,0,1,0.75,1,"order2","11/19/2017",0.55,0,0,NA,NA,NA,NA,NA
"1176","A1Y9395AXC1FS0",0.54,1,1,0.75,1,"order2","11/19/2017",0.55,0,0,NA,NA,NA,NA,NA
"1177","A1EDHCVA75M8WZ",0.26,0,1,0.75,1,"order2","11/19/2017",0.55,0,0,NA,NA,NA,NA,NA
"1178","A26GUDZ5CSDGKL",0.8,1,1,0.75,1,"order2","11/19/2017",0.55,1,0,NA,NA,NA,NA,NA
"1179","A20I5P1OW9NAAP",0.84,1,1,0.75,1,"order2","11/19/2017",0.55,1,0,NA,NA,NA,NA,NA
"1180","AZLDM1AFYKMX0",0.14,0,1,0.75,1,"order2","11/19/2017",0.55,0,0,NA,NA,NA,NA,NA
"1181","a2ra2qlu6q77mh",0.7,1,1,0.75,1,"order2","11/19/2017",0.55,0,0,NA,NA,NA,NA,NA
"1182","AFVUTY7TUUDA7",0.9,1,1,0.75,1,"order2","11/19/2017",0.55,1,0,NA,NA,NA,NA,NA
"1183","A2O8K3NN61OI6W",0.26,1,1,0.75,1,"order2","11/19/2017",0.55,0,0,NA,NA,NA,NA,NA
"1184","A2FU8D1EDCM89E",0.74,1,1,0.75,1,"order2","11/19/2017",0.55,0,0,NA,NA,NA,NA,NA
"1185","A1U5HJN8JXXLl7",0.78,1,1,0.75,0,"order2","11/19/2017",0.55,0,0,NA,NA,NA,NA,NA
"1186","A16KREM6ILFTPV",0.8,1,1,0.75,1,"order2","11/19/2017",0.55,1,0,NA,NA,NA,NA,NA
"1187","A3RBTKUE595EH7",0.68,1,1,0.75,1,"order2","11/19/2017",0.55,0,0,NA,NA,NA,NA,NA
"1188","AGFYWCPRQIB6O",0.8,1,1,0.75,1,"order2","11/19/2017",0.55,1,0,NA,NA,NA,NA,NA
"1189","A2LVDFUMN11HAS",0.56,1,1,0.75,1,"order2","11/19/2017",0.55,0,0,NA,NA,NA,NA,NA
"1190","A2LKMIBCAJOIQO",0.28,1,1,0.75,1,"order2","11/19/2017",0.55,0,0,NA,NA,NA,NA,NA
"1191","ADX29HHAEL05W",0.72,1,1,0.75,1,"order2","11/19/2017",0.55,0,0,NA,NA,NA,NA,NA
"1192","A1NITBXDX8TN7T",0.92,1,1,0.75,1,"order2","11/19/2017",0.55,1,0,NA,NA,NA,NA,NA
"1193","ADFEFH75I5YAM",0.86,1,1,0.75,0,"order2","11/19/2017",0.55,0,0,NA,NA,NA,NA,NA
"1194","AHEMTCSEAFHEW",0.98,1,1,0.75,1,"order2","11/19/2017",0.55,1,0,NA,NA,NA,NA,NA
"1195","A114FUPMPRD94G",0.18,0,1,0.75,1,"order2","11/19/2017",0.55,0,0,NA,NA,NA,NA,NA
"1196","ATNFEEYB8NAAL",0.6,1,1,0.75,1,"order2","11/19/2017",0.55,0,0,NA,NA,NA,NA,NA
"1197","A18S7VHZ6X4F93",0.78,1,1,0.75,1,"order2","11/19/2017",0.55,1,0,NA,NA,NA,NA,NA
"1198","AELFDOPFPTHT0",0.2,0,1,0.75,1,"order2","11/19/2017",0.55,0,0,NA,NA,NA,NA,NA
"1199","A3TOPC0NUS7RNT",0.92,1,1,0.75,1,"order2","11/19/2017",0.55,1,0,NA,NA,NA,NA,NA
"1200","A27WPR2XQX0FFP",0.4,1,1,0.75,1,"order2","11/19/2017",0.55,0,0,NA,NA,NA,NA,NA
"1201","AF9Y5108MTBGM",0.74,1,1,0.75,1,"order2","11/19/2017",0.55,0,0,NA,NA,NA,NA,NA
"1202","A2JZDVAR7XE8R7",0.44,1,1,0.75,1,"order2","11/19/2017",0.55,0,0,NA,NA,NA,NA,NA
"1203","AM35G0AQSH3DX",0.92,1,1,0.75,1,"order2","11/19/2017",0.55,1,0,NA,NA,NA,NA,NA
"1204","A27WPR2XQX0FFP",0.4,1,1,0.75,1,"order2","11/19/2017",0.55,0,0,NA,NA,NA,NA,NA
"1205","AK168TXY3BKPD",0.42,1,1,0.75,1,"order2","11/19/2017",0.55,0,0,NA,NA,NA,NA,NA
"1206","A18HC62T1SROBJ",0.46,1,1,0.75,1,"order2","11/19/2017",0.55,0,0,NA,NA,NA,NA,NA
"1207","A24UA8HAFX5ELU",0.26,1,1,0.75,1,"order2","11/19/2017",0.55,0,0,NA,NA,NA,NA,NA
"1208","A150POQQ81ZRN9",0.26,1,1,0.75,1,"order2","11/19/2017",0.55,0,0,NA,NA,NA,NA,NA
"1209","A2F21IVRBXA337",0.9,1,1,0.75,1,"order2","11/19/2017",0.55,1,0,NA,NA,NA,NA,NA
"1210","ALNODITI4PX9",0.98,1,1,0.75,1,"order2","11/19/2017",0.55,1,0,NA,NA,NA,NA,NA
"1211","A3JUU2578VGJII",0.16,1,1,0.75,1,"order2","11/19/2017",0.55,0,0,NA,NA,NA,NA,NA
"1212","AXQQX8DSLYKXK",0.8,1,1,0.75,1,"order2","11/19/2017",0.55,1,0,NA,NA,NA,NA,NA
"1213","A150XGQ7KWLBWN",0.74,1,1,0.75,1,"order2","11/19/2017",0.55,0,0,NA,NA,NA,NA,NA
"1214","A2X52OGT1GI4SJ",0.28,1,1,0.75,1,"order2","11/19/2017",0.55,0,0,NA,NA,NA,NA,NA
"1215","A14VY6QXKBLC0D",0.9,1,1,0.75,1,"order2","11/19/2017",0.55,1,0,NA,NA,NA,NA,NA
"1216","A3F6KYXNL6XHWR",0.56,1,1,0.75,1,"order2","11/19/2017",0.55,0,0,NA,NA,NA,NA,NA
"1217","A2B8L88BUHVOO6",0.3,1,1,0.75,1,"order2","11/19/2017",0.55,0,0,NA,NA,NA,NA,NA
"1218","A3EGOFTCKJYGW",0.56,1,1,0.75,1,"order2","11/19/2017",0.55,0,0,NA,NA,NA,NA,NA
"1219","A182SB7NKMHUM9",0.94,1,1,0.75,1,"order2","11/19/2017",0.55,1,0,NA,NA,NA,NA,NA
"1220","ADYR5TTS431BR",0.1,1,1,0.75,1,"order2","11/19/2017",0.55,0,0,NA,NA,NA,NA,NA
"1221","A31VW44MXV7PP5",0.84,1,1,0.75,1,"order2","11/19/2017",0.55,1,0,NA,NA,NA,NA,NA
"1222","A25RGFIS2KY1XS",0.72,1,1,0.75,1,"order2","11/19/2017",0.55,0,0,NA,NA,NA,NA,NA
"1223","A1JTSWFPVVGIXM",0.84,1,1,0.75,1,"order2","11/19/2017",0.55,1,0,NA,NA,NA,NA,NA
"1224","AY1A16F0PV2ES",0.64,1,1,0.75,1,"order2","11/19/2017",0.55,0,0,NA,NA,NA,NA,NA
"1225","A3UJHH4FTU1TEP",0.68,1,1,0.75,1,"order2","11/19/2017",0.55,0,0,NA,NA,NA,NA,NA
"1226","A3GBJWH5359Z42",0.78,1,1,0.75,1,"order2","11/19/2017",0.55,1,0,NA,NA,NA,NA,NA
"1227","A19T9EQW2IJD2O",0.86,1,1,0.75,1,"order2","11/19/2017",0.55,1,0,NA,NA,NA,NA,NA
"1228","AA8CQZ5SYIFF7",0.52,1,1,0.75,1,"order2","11/19/2017",0.55,0,0,NA,NA,NA,NA,NA
"1229","A2311L4YQ9PP81",0.86,1,1,0.75,1,"order2","11/19/2017",0.55,1,0,NA,NA,NA,NA,NA
"1230","A1MNJ1VJEZE8NY",0.94,1,1,0.75,0,"order2","11/19/2017",0.55,0,0,NA,NA,NA,NA,NA
"1231","AURYD2FH3FUOQ",0.88,1,1,0.75,1,"order2","11/19/2017",0.55,1,0,NA,NA,NA,NA,NA
"1232","A35WWOK1YDL2CP",0.98,1,1,0.75,1,"order2","11/19/2017",0.55,1,0,NA,NA,NA,NA,NA
"1233","A19KF02ULCISTQ",0.82,1,1,0.75,1,"order2","11/19/2017",0.55,1,0,NA,NA,NA,NA,NA
"1234","AOE2VD09DHOET",0.94,1,1,0.75,1,"order2","11/19/2017",0.55,1,0,NA,NA,NA,NA,NA
"1235","AX5RAD2CUCUO",0.5,1,1,0.75,1,"order2","11/19/2017",0.55,0,0,NA,NA,NA,NA,NA
"1236","A2QUXO9OJY69QM",0.68,1,1,0.75,1,"order2","11/19/2017",0.55,0,0,NA,NA,NA,NA,NA
"1237","A2BT0LQYMBL7LV",0.4,1,1,0.75,1,"order2","11/19/2017",0.55,0,0,NA,NA,NA,NA,NA
"1238","AULIHTDI0Q1IY",0.16,1,1,0.75,1,"order2","11/19/2017",0.55,0,0,NA,NA,NA,NA,NA
"1239","AB7ORI0VY0DMQ",0.64,1,1,0.75,1,"order2","11/19/2017",0.55,0,0,NA,NA,NA,NA,NA
"1240","A1MYBMOZH043LK",0.86,1,1,0.75,1,"order2","11/19/2017",0.55,1,0,NA,NA,NA,NA,NA
"1241","AN0BVQKYNVUG5",0.68,1,1,0.75,1,"order2","11/19/2017",0.55,0,0,NA,NA,NA,NA,NA
"1242","AO0CBOFD1Y2ZT",0.86,1,1,0.75,1,"order2","11/19/2017",0.55,1,0,NA,NA,NA,NA,NA
"1243","A3QR2AJVELBX7W",0.04,0,1,0.75,1,"order2","11/19/2017",0.55,0,0,NA,NA,NA,NA,NA
"1244","A1OTBNFFN2W67H",0.64,1,1,0.75,1,"order2","11/19/2017",0.55,0,0,NA,NA,NA,NA,NA
"1245","A21QUJTIIAOX2W",0.98,1,1,0.75,1,"order2","11/19/2017",0.55,1,0,NA,NA,NA,NA,NA
"1246","A321CMGDXWPTA3",0.82,1,1,0.75,0,"order2","11/19/2017",0.55,0,0,NA,NA,NA,NA,NA
"1247","AR2QY07W8F591",0.88,1,1,0.75,1,"order2","11/19/2017",0.55,1,0,NA,NA,NA,NA,NA
"1248","A1FOB5H4B645V4",0.1,0,1,0.75,1,"order2","11/19/2017",0.55,0,0,NA,NA,NA,NA,NA
"1249","A1FO1SROGRL5RH",0.72,1,1,0.75,1,"order2","11/19/2017",0.55,0,0,NA,NA,NA,NA,NA
"1250","A3NUUMIAEIAN5",0.82,1,1,0.75,1,"order2","11/19/2017",0.55,1,0,NA,NA,NA,NA,NA
"1251","A1EK88O29TMLX9",0.88,1,1,0.75,1,"order2","11/19/2017",0.55,1,0,NA,NA,NA,NA,NA
"1252","A2UHBTBXR5K9ZU",0.9,1,1,0.75,1,"order2","11/19/2017",0.55,1,0,NA,NA,NA,NA,NA
"1253","ASY9GK2WON2YP",0.76,1,1,0.75,1,"order2","11/19/2017",0.55,1,0,NA,NA,NA,NA,NA
"1254","A34S6PZ81TW3CY",0.88,1,1,0.75,1,"order2","11/19/2017",0.55,1,0,NA,NA,NA,NA,NA
"1255","A16G6PPH1INQL8",0.88,1,1,0.75,1,"order2","11/19/2017",0.55,1,0,NA,NA,NA,NA,NA
"1256","A2UEVVVQY6WTZA",0.76,1,1,0.75,1,"order2","11/19/2017",0.55,1,0,NA,NA,NA,NA,NA
"1257","AXQAPTJ3L580P",0.68,1,1,0.75,0,"order2","11/19/2017",0.55,0,0,NA,NA,NA,NA,NA
"1258","A1Q8NT98Q30F2H",0.56,1,1,0.75,1,"order2","11/19/2017",0.55,0,0,NA,NA,NA,NA,NA
"1259","A2VI55LKT5L4KB",0.5,1,1,0.75,1,"order2","11/19/2017",0.55,0,0,NA,NA,NA,NA,NA
"1260","A15340BRCER2UO",0.1,0,1,0.75,1,"order2","11/19/2017",0.55,0,0,NA,NA,NA,NA,NA
"1261","AKB82TCYUECWD",0.1,0,1,0.75,1,"order2","11/19/2017",0.55,0,0,NA,NA,NA,NA,NA
"1262","A25WOGYFDFEMQN",NA,NA,0,0.75,0,"order2","11/19/2017",0.55,0,0,NA,NA,NA,NA,NA
"1263","A3F7GUAEGUGAW1",NA,NA,0,0.75,0,"order2","11/19/2017",0.55,0,0,NA,NA,NA,NA,NA
"1264","A2YPUTTII6980Q",NA,NA,0,0.75,0,"order2","11/19/2017",0.55,0,0,NA,NA,NA,NA,NA
"1265","A17H0BE1NG5FZN",NA,NA,0,0.75,0,"order2","11/19/2017",0.55,0,0,NA,NA,NA,NA,NA
